,level_0,level_1,strain,time since birth [min],cdg_dh,type,cdg [a.u.],cdg_dl
24141,time since birth [min],15,AKS1098,75,,low cdg cell,640.068100358423,640.068100358423
24142,time since birth [min],16,AKS1098,80,,low cdg cell,633.2439024390244,633.2439024390244
24143,time since birth [min],0,AKS1098,0,,low cdg cell,618.2682926829268,618.2682926829268
24144,time since birth [min],1,AKS1098,5,,low cdg cell,598.7086614173228,598.7086614173228
24145,time since birth [min],2,AKS1098,10,,low cdg cell,625.92578125,625.92578125
24146,time since birth [min],3,AKS1098,15,,low cdg cell,636.9619771863117,636.9619771863117
24147,time since birth [min],4,AKS1098,20,,low cdg cell,631.4848484848485,631.4848484848485
24148,time since birth [min],5,AKS1098,25,,low cdg cell,649.8438661710037,649.8438661710037
24149,time since birth [min],6,AKS1098,30,,low cdg cell,652.7765567765567,652.7765567765567
24150,time since birth [min],7,AKS1098,35,,low cdg cell,661.3617021276596,661.3617021276596
24151,time since birth [min],8,AKS1098,40,,low cdg cell,661.2092198581561,661.2092198581561
24152,time since birth [min],9,AKS1098,45,,low cdg cell,645.3630363036303,645.3630363036303
24153,time since birth [min],10,AKS1098,50,,low cdg cell,650.926517571885,650.926517571885
24154,time since birth [min],11,AKS1098,55,,low cdg cell,640.839393939394,640.839393939394
24155,time since birth [min],12,AKS1098,60,,low cdg cell,638.0659025787966,638.0659025787966
24156,time since birth [min],13,AKS1098,65,,low cdg cell,650.0767045454545,650.0767045454545
24157,time since birth [min],14,AKS1098,70,,low cdg cell,652.1102150537635,652.1102150537635
24158,time since birth [min],15,AKS1098,75,,low cdg cell,650.1848958333334,650.1848958333334
24159,time since birth [min],16,AKS1098,80,,low cdg cell,642.4772727272727,642.4772727272727
24160,time since birth [min],0,AKS1098,0,,low cdg cell,307.6261682242991,307.6261682242991
24161,time since birth [min],1,AKS1098,5,,low cdg cell,298.4474885844749,298.4474885844749
24162,time since birth [min],2,AKS1098,10,,low cdg cell,299.25652173913045,299.25652173913045
24163,time since birth [min],3,AKS1098,15,,low cdg cell,292.46382978723403,292.46382978723403
24164,time since birth [min],4,AKS1098,20,,low cdg cell,291.703125,291.703125
24165,time since birth [min],5,AKS1098,25,,low cdg cell,286.16015625,286.16015625
24166,time since birth [min],6,AKS1098,30,,low cdg cell,278.70676691729324,278.70676691729324
24167,time since birth [min],7,AKS1098,35,,low cdg cell,263.75912408759126,263.75912408759126
24168,time since birth [min],8,AKS1098,40,,low cdg cell,268.7889273356401,268.7889273356401
24169,time since birth [min],9,AKS1098,45,,low cdg cell,264.5529010238908,264.5529010238908
24170,time since birth [min],10,AKS1098,50,,low cdg cell,267.56747404844293,267.56747404844293
24171,time since birth [min],11,AKS1098,55,,low cdg cell,261.1953642384106,261.1953642384106
24172,time since birth [min],12,AKS1098,60,,low cdg cell,256.17704918032786,256.17704918032786
24173,time since birth [min],13,AKS1098,65,,low cdg cell,255.97452229299364,255.97452229299364
24174,time since birth [min],14,AKS1098,70,,low cdg cell,248.88125,248.88125
24175,time since birth [min],15,AKS1098,75,,low cdg cell,251.34259259259252,251.34259259259252
24176,time since birth [min],16,AKS1098,80,,low cdg cell,247.8698224852071,247.8698224852071
24177,time since birth [min],0,AKS1098,0,,low cdg cell,511.7989417989418,511.7989417989418
24178,time since birth [min],1,AKS1098,5,,low cdg cell,518.1421319796955,518.1421319796955
24179,time since birth [min],2,AKS1098,10,,low cdg cell,529.723076923077,529.723076923077
24180,time since birth [min],3,AKS1098,15,,low cdg cell,524.1767441860466,524.1767441860466
24181,time since birth [min],4,AKS1098,20,,low cdg cell,532.8837209302326,532.8837209302326
24182,time since birth [min],5,AKS1098,25,,low cdg cell,531.7,531.7
24183,time since birth [min],6,AKS1098,30,,low cdg cell,547.2126696832579,547.2126696832579
24184,time since birth [min],7,AKS1098,35,,low cdg cell,550.9914893617022,550.9914893617022
24185,time since birth [min],8,AKS1098,40,,low cdg cell,554.3974358974359,554.3974358974359
24186,time since birth [min],9,AKS1098,45,,low cdg cell,565.9620253164557,565.9620253164557
24187,time since birth [min],10,AKS1098,50,,low cdg cell,569.610655737705,569.610655737705
24188,time since birth [min],11,AKS1098,55,,low cdg cell,581.8571428571429,581.8571428571429
24189,time since birth [min],12,AKS1098,60,,low cdg cell,587.6692307692308,587.6692307692308
24190,time since birth [min],13,AKS1098,65,,low cdg cell,603.1877394636016,603.1877394636016
24191,time since birth [min],14,AKS1098,70,,low cdg cell,612.9097744360902,612.9097744360902
24192,time since birth [min],15,AKS1098,75,,low cdg cell,627.4924242424242,627.4924242424242
24193,time since birth [min],16,AKS1098,80,,low cdg cell,638.5038167938932,638.5038167938932
24194,time since birth [min],0,AKS1098,0,,low cdg cell,676.2413793103449,676.2413793103449
24195,time since birth [min],1,AKS1098,5,,low cdg cell,659.8925619834711,659.8925619834711
24196,time since birth [min],2,AKS1098,10,,low cdg cell,675.8923076923077,675.8923076923077
24197,time since birth [min],3,AKS1098,15,,low cdg cell,663.7834394904459,663.7834394904459
24198,time since birth [min],4,AKS1098,20,,low cdg cell,640.8352941176471,640.8352941176471
24199,time since birth [min],5,AKS1098,25,,low cdg cell,643.9347826086956,643.9347826086956
24200,time since birth [min],6,AKS1098,30,,low cdg cell,626.5577889447236,626.5577889447236
24201,time since birth [min],7,AKS1098,35,,low cdg cell,617.4166666666666,617.4166666666666
24202,time since birth [min],8,AKS1098,40,,low cdg cell,630.696261682243,630.696261682243
24203,time since birth [min],9,AKS1098,45,,low cdg cell,633.5416666666666,633.5416666666666
24204,time since birth [min],10,AKS1098,50,,low cdg cell,634.2844444444445,634.2844444444445
24205,time since birth [min],11,AKS1098,55,,low cdg cell,645.0384615384615,645.0384615384615
24206,time since birth [min],12,AKS1098,60,,low cdg cell,638.0909090909091,638.0909090909091
24207,time since birth [min],13,AKS1098,65,,low cdg cell,632.476,632.476
24208,time since birth [min],14,AKS1098,70,,low cdg cell,638.8901960784314,638.8901960784314
24209,time since birth [min],15,AKS1098,75,,low cdg cell,642.8038461538462,642.8038461538462
24210,time since birth [min],16,AKS1098,80,,low cdg cell,639.3186813186813,639.3186813186813
24211,time since birth [min],0,AKS1098,0,,low cdg cell,702.2333333333333,702.2333333333333
24212,time since birth [min],1,AKS1098,5,,low cdg cell,686.360655737705,686.360655737705
24213,time since birth [min],2,AKS1098,10,,low cdg cell,696.276923076923,696.276923076923
24214,time since birth [min],3,AKS1098,15,,low cdg cell,701.681592039801,701.681592039801
24215,time since birth [min],4,AKS1098,20,,low cdg cell,613.8767772511849,613.8767772511849
24216,time since birth [min],5,AKS1098,25,,low cdg cell,400.6869158878505,400.6869158878505
24217,time since birth [min],6,AKS1098,30,,low cdg cell,714.800925925926,714.800925925926
24218,time since birth [min],7,AKS1098,35,,low cdg cell,725.0446428571429,725.0446428571429
24219,time since birth [min],8,AKS1098,40,,low cdg cell,712.4334763948498,712.4334763948498
24220,time since birth [min],9,AKS1098,45,,low cdg cell,702.641975308642,702.641975308642
24221,time since birth [min],10,AKS1098,50,,low cdg cell,708.4822134387351,708.4822134387351
24222,time since birth [min],11,AKS1098,55,,low cdg cell,714.2084942084942,714.2084942084942
24223,time since birth [min],12,AKS1098,60,,low cdg cell,714.1466165413534,714.1466165413534
24224,time since birth [min],13,AKS1098,65,,low cdg cell,712.5827338129496,712.5827338129496
24225,time since birth [min],14,AKS1098,70,,low cdg cell,720.643598615917,720.643598615917
24226,time since birth [min],15,AKS1098,75,,low cdg cell,712.7483443708609,712.7483443708609
24227,time since birth [min],16,AKS1098,80,,low cdg cell,714.8461538461538,714.8461538461538
24228,time since birth [min],0,AKS1098,0,,low cdg cell,492.2216748768473,492.2216748768473
24229,time since birth [min],1,AKS1098,5,,low cdg cell,489.5205479452055,489.5205479452055
24230,time since birth [min],2,AKS1098,10,,low cdg cell,488.58849557522126,488.58849557522126
24231,time since birth [min],3,AKS1098,15,,low cdg cell,501.4159663865546,501.4159663865546
24232,time since birth [min],4,AKS1098,20,,low cdg cell,507.2708333333333,507.2708333333333
24233,time since birth [min],5,AKS1098,25,,low cdg cell,501.4314516129032,501.4314516129032
24234,time since birth [min],6,AKS1098,30,,low cdg cell,527.9230769230769,527.9230769230769
24235,time since birth [min],7,AKS1098,35,,low cdg cell,531.9282700421941,531.9282700421941
24236,time since birth [min],8,AKS1098,40,,low cdg cell,529.4683544303797,529.4683544303797
24237,time since birth [min],9,AKS1098,45,,low cdg cell,529.5632653061225,529.5632653061225
24238,time since birth [min],10,AKS1098,50,,low cdg cell,549.360655737705,549.360655737705
24239,time since birth [min],11,AKS1098,55,,low cdg cell,556.6821705426356,556.6821705426356
24240,time since birth [min],12,AKS1098,60,,low cdg cell,555.4274809160305,555.4274809160305
24241,time since birth [min],13,AKS1098,65,,low cdg cell,570.7785977859778,570.7785977859778
24242,time since birth [min],14,AKS1098,70,,low cdg cell,565.5306859205776,565.5306859205776
24243,time since birth [min],15,AKS1098,75,,low cdg cell,559.1052631578947,559.1052631578947
24244,time since birth [min],16,AKS1098,80,,low cdg cell,564.1298245614036,564.1298245614036
24245,time since birth [min],0,AKS1099,0,,low cdg cell,694.8375,694.8375
24246,time since birth [min],1,AKS1099,5,,low cdg cell,680.8047337278107,680.8047337278107
24247,time since birth [min],2,AKS1099,10,,low cdg cell,687.2619047619048,687.2619047619048
24248,time since birth [min],3,AKS1099,15,,low cdg cell,684.12,684.12
24249,time since birth [min],4,AKS1099,20,,low cdg cell,656.5955056179776,656.5955056179776
24250,time since birth [min],5,AKS1099,25,,low cdg cell,678.2578947368421,678.2578947368421
24251,time since birth [min],6,AKS1099,30,,low cdg cell,707.7035175879397,707.7035175879397
24252,time since birth [min],7,AKS1099,35,,low cdg cell,720.6377551020408,720.6377551020408
24253,time since birth [min],8,AKS1099,40,,low cdg cell,730.2338308457712,730.2338308457712
24254,time since birth [min],9,AKS1099,45,,low cdg cell,742.1739130434783,742.1739130434783
24255,time since birth [min],10,AKS1099,50,,low cdg cell,727.2272727272727,727.2272727272727
24256,time since birth [min],11,AKS1099,55,,low cdg cell,733.4497816593887,733.4497816593887
24257,time since birth [min],12,AKS1099,60,,low cdg cell,737.9177489177489,737.9177489177489
24258,time since birth [min],13,AKS1099,65,,low cdg cell,733.728,733.728
24259,time since birth [min],14,AKS1099,70,,low cdg cell,723.1518518518518,723.1518518518518
24260,time since birth [min],0,AKS1099,0,,low cdg cell,562.9185185185186,562.9185185185186
24261,time since birth [min],1,AKS1099,5,,low cdg cell,555.2727272727273,555.2727272727273
24262,time since birth [min],2,AKS1099,10,,low cdg cell,568.7472924187725,568.7472924187725
24263,time since birth [min],3,AKS1099,15,,low cdg cell,579.9142857142857,579.9142857142857
24264,time since birth [min],4,AKS1099,20,,low cdg cell,589.8368794326241,589.8368794326241
24265,time since birth [min],5,AKS1099,25,,low cdg cell,594.1216216216217,594.1216216216217
24266,time since birth [min],6,AKS1099,30,,low cdg cell,604.48322147651,604.48322147651
24267,time since birth [min],7,AKS1099,35,,low cdg cell,594.8343949044586,594.8343949044586
24268,time since birth [min],8,AKS1099,40,,low cdg cell,606.2342342342342,606.2342342342342
24269,time since birth [min],9,AKS1099,45,,low cdg cell,604.6637931034483,604.6637931034483
24270,time since birth [min],10,AKS1099,50,,low cdg cell,602.7547683923706,602.7547683923706
24271,time since birth [min],11,AKS1099,55,,low cdg cell,616.104,616.104
24272,time since birth [min],12,AKS1099,60,,low cdg cell,632.1455026455027,632.1455026455027
24273,time since birth [min],13,AKS1099,65,,low cdg cell,645.6658227848101,645.6658227848101
24274,time since birth [min],14,AKS1099,70,,low cdg cell,658.1809045226131,658.1809045226131
24275,time since birth [min],15,AKS1099,75,,low cdg cell,662.9926650366748,662.9926650366748
24276,time since birth [min],16,AKS1099,80,,low cdg cell,670.5023809523809,670.5023809523809
24277,time since birth [min],0,AKS1099,0,,low cdg cell,642.4901960784314,642.4901960784314
24278,time since birth [min],1,AKS1099,5,,low cdg cell,648.3398692810457,648.3398692810457
24279,time since birth [min],2,AKS1099,10,,low cdg cell,637.132911392405,637.132911392405
24280,time since birth [min],3,AKS1099,15,,low cdg cell,643.8834355828221,643.8834355828221
24281,time since birth [min],4,AKS1099,20,,low cdg cell,649.170731707317,649.170731707317
24282,time since birth [min],5,AKS1099,25,,low cdg cell,622.5367231638418,622.5367231638418
24283,time since birth [min],6,AKS1099,30,,low cdg cell,629.2568306010929,629.2568306010929
24284,time since birth [min],7,AKS1099,35,,low cdg cell,640.2746113989638,640.2746113989638
24285,time since birth [min],8,AKS1099,40,,low cdg cell,618.5841584158416,618.5841584158416
24286,time since birth [min],9,AKS1099,45,,low cdg cell,594.590243902439,594.590243902439
24287,time since birth [min],10,AKS1099,50,,low cdg cell,578.9622641509434,578.9622641509434
24288,time since birth [min],11,AKS1099,55,,low cdg cell,564.5420560747664,564.5420560747664
24289,time since birth [min],12,AKS1099,60,,low cdg cell,572.8222222222222,572.8222222222222
24290,time since birth [min],13,AKS1099,65,,low cdg cell,609.7085201793722,609.7085201793722
24291,time since birth [min],14,AKS1099,70,,low cdg cell,628.8311111111111,628.8311111111111
24292,time since birth [min],15,AKS1099,75,,low cdg cell,634.2633744855967,634.2633744855967
24293,time since birth [min],16,AKS1099,80,,low cdg cell,625.3870967741935,625.3870967741935
24294,time since birth [min],0,AKS1099,0,,low cdg cell,533.2146596858639,533.2146596858639
24295,time since birth [min],1,AKS1099,5,,low cdg cell,526.4623655913979,526.4623655913979
24296,time since birth [min],2,AKS1099,10,,low cdg cell,536.2393617021277,536.2393617021277
24297,time since birth [min],3,AKS1099,15,,low cdg cell,525.0490196078431,525.0490196078431
24298,time since birth [min],4,AKS1099,20,,low cdg cell,517.3378378378378,517.3378378378378
24299,time since birth [min],5,AKS1099,25,,low cdg cell,513.2971698113207,513.2971698113207
24300,time since birth [min],6,AKS1099,30,,low cdg cell,531.6555023923445,531.6555023923445
24301,time since birth [min],7,AKS1099,35,,low cdg cell,558.1578947368421,558.1578947368421
24302,time since birth [min],8,AKS1099,40,,low cdg cell,588.0841121495328,588.0841121495328
24303,time since birth [min],9,AKS1099,45,,low cdg cell,598.6746411483253,598.6746411483253
24304,time since birth [min],10,AKS1099,50,,low cdg cell,614.0930232558139,614.0930232558139
24305,time since birth [min],11,AKS1099,55,,low cdg cell,629.1290322580645,629.1290322580645
24306,time since birth [min],12,AKS1099,60,,low cdg cell,644.9953917050691,644.9953917050691
24307,time since birth [min],13,AKS1099,65,,low cdg cell,663.0325581395349,663.0325581395349
24308,time since birth [min],14,AKS1099,70,,low cdg cell,680.6284403669724,680.6284403669724
24309,time since birth [min],15,AKS1099,75,,low cdg cell,683.5688888888889,683.5688888888889
24310,time since birth [min],16,AKS1099,80,,low cdg cell,691.5234042553192,691.5234042553192
24311,time since birth [min],0,AKS1099,0,,low cdg cell,207.44725738396625,207.44725738396625
24312,time since birth [min],1,AKS1099,5,,low cdg cell,205.22314049586777,205.22314049586777
24313,time since birth [min],2,AKS1099,10,,low cdg cell,205.448132780083,205.448132780083
24314,time since birth [min],3,AKS1099,15,,low cdg cell,202.0247933884297,202.0247933884297
24315,time since birth [min],4,AKS1099,20,,low cdg cell,203.49407114624503,203.49407114624503
24316,time since birth [min],5,AKS1099,25,,low cdg cell,202.15234375,202.15234375
24317,time since birth [min],6,AKS1099,30,,low cdg cell,201.22988505747125,201.22988505747125
24318,time since birth [min],7,AKS1099,35,,low cdg cell,197.5471698113208,197.5471698113208
24319,time since birth [min],8,AKS1099,40,,low cdg cell,195.9699248120301,195.9699248120301
24320,time since birth [min],9,AKS1099,45,,low cdg cell,192.48,192.48
24321,time since birth [min],10,AKS1099,50,,low cdg cell,188.32423208191128,188.32423208191128
24322,time since birth [min],11,AKS1099,55,,low cdg cell,188.599348534202,188.599348534202
24323,time since birth [min],12,AKS1099,60,,low cdg cell,187.8717948717949,187.8717948717949
24324,time since birth [min],13,AKS1099,65,,low cdg cell,184.6422018348624,184.6422018348624
24325,time since birth [min],14,AKS1099,70,,low cdg cell,180.18768328445748,180.18768328445748
24326,time since birth [min],15,AKS1099,75,,low cdg cell,175.62108262108262,175.62108262108262
24327,time since birth [min],16,AKS1099,80,,low cdg cell,175.1868131868132,175.1868131868132
24328,time since birth [min],0,AKS1099,0,,low cdg cell,574.4925925925926,574.4925925925926
24329,time since birth [min],1,AKS1099,5,,low cdg cell,589.4822695035461,589.4822695035461
24330,time since birth [min],2,AKS1099,10,,low cdg cell,583.7027027027027,583.7027027027027
24331,time since birth [min],3,AKS1099,15,,low cdg cell,568.0677419354839,568.0677419354839
24332,time since birth [min],4,AKS1099,20,,low cdg cell,581.1967213114754,581.1967213114754
24333,time since birth [min],5,AKS1099,25,,low cdg cell,589.2019543973942,589.2019543973942
24334,time since birth [min],6,AKS1099,30,,low cdg cell,604.9612903225807,604.9612903225807
24335,time since birth [min],7,AKS1099,35,,low cdg cell,609.7492354740061,609.7492354740061
24336,time since birth [min],8,AKS1099,40,,low cdg cell,617.8198198198198,617.8198198198198
24337,time since birth [min],9,AKS1099,45,,low cdg cell,625.3830409356725,625.3830409356725
24338,time since birth [min],10,AKS1099,50,,low cdg cell,637.4382352941177,637.4382352941177
24339,time since birth [min],11,AKS1099,55,,low cdg cell,640.1949860724234,640.1949860724234
24340,time since birth [min],12,AKS1099,60,,low cdg cell,661.6952662721893,661.6952662721893
24341,time since birth [min],13,AKS1099,65,,low cdg cell,666.5302197802198,666.5302197802198
24342,time since birth [min],14,AKS1099,70,,low cdg cell,665.8224043715848,665.8224043715848
24343,time since birth [min],15,AKS1099,75,,low cdg cell,671.9572192513369,671.9572192513369
24344,time since birth [min],0,AKS1099,0,,low cdg cell,549.9106145251396,549.9106145251396
24345,time since birth [min],1,AKS1099,5,,low cdg cell,543.3259668508288,543.3259668508288
24346,time since birth [min],2,AKS1099,10,,low cdg cell,512.6063829787234,512.6063829787234
24347,time since birth [min],3,AKS1099,15,,low cdg cell,525.9297297297297,525.9297297297297
24348,time since birth [min],4,AKS1099,20,,low cdg cell,563.6276595744681,563.6276595744681
24349,time since birth [min],5,AKS1099,25,,low cdg cell,569.8756476683938,569.8756476683938
24350,time since birth [min],6,AKS1099,30,,low cdg cell,550.6279069767442,550.6279069767442
24351,time since birth [min],7,AKS1099,35,,low cdg cell,571.8086124401914,571.8086124401914
24352,time since birth [min],8,AKS1099,40,,low cdg cell,582.6111111111111,582.6111111111111
24353,time since birth [min],9,AKS1099,45,,low cdg cell,568.4405286343613,568.4405286343613
24354,time since birth [min],10,AKS1099,50,,low cdg cell,567.5930735930735,567.5930735930735
24355,time since birth [min],11,AKS1099,55,,low cdg cell,587.7692307692307,587.7692307692307
24356,time since birth [min],12,AKS1099,60,,low cdg cell,629.7851239669421,629.7851239669421
24357,time since birth [min],13,AKS1099,65,,low cdg cell,624.5655737704918,624.5655737704918
24358,time since birth [min],14,AKS1099,70,,low cdg cell,620.8416988416989,620.8416988416989
24359,time since birth [min],15,AKS1099,75,,low cdg cell,633.7404580152672,633.7404580152672
24360,time since birth [min],16,AKS1099,80,,low cdg cell,649.1801470588235,649.1801470588235
24361,time since birth [min],0,AKS1099,0,,low cdg cell,552.1883116883117,552.1883116883117
24362,time since birth [min],1,AKS1099,5,,low cdg cell,554.1153846153846,554.1153846153846
24363,time since birth [min],2,AKS1099,10,,low cdg cell,565.3493975903615,565.3493975903615
24364,time since birth [min],3,AKS1099,15,,low cdg cell,554.8901734104046,554.8901734104046
24365,time since birth [min],4,AKS1099,20,,low cdg cell,582.8034682080925,582.8034682080925
24366,time since birth [min],5,AKS1099,25,,low cdg cell,597.4022346368715,597.4022346368715
24367,time since birth [min],6,AKS1099,30,,low cdg cell,596.4486486486486,596.4486486486486
24368,time since birth [min],7,AKS1099,35,,low cdg cell,623.6086956521739,623.6086956521739
24369,time since birth [min],8,AKS1099,40,,low cdg cell,635.7010869565217,635.7010869565217
24370,time since birth [min],9,AKS1099,45,,low cdg cell,647.7311827956989,647.7311827956989
24371,time since birth [min],10,AKS1099,50,,low cdg cell,656.375,656.375
24372,time since birth [min],11,AKS1099,55,,low cdg cell,661.1138613861386,661.1138613861386
24373,time since birth [min],12,AKS1099,60,,low cdg cell,667.3546798029556,667.3546798029556
24374,time since birth [min],13,AKS1099,65,,low cdg cell,675.3540669856459,675.3540669856459
24375,time since birth [min],14,AKS1099,70,,low cdg cell,674.0545454545454,674.0545454545454
24376,time since birth [min],15,AKS1099,75,,low cdg cell,684.1086956521739,684.1086956521739
24377,time since birth [min],0,AKS1099,0,,low cdg cell,649.5958549222798,649.5958549222798
24378,time since birth [min],1,AKS1099,5,,low cdg cell,657.469696969697,657.469696969697
24379,time since birth [min],2,AKS1099,10,,low cdg cell,642.9241706161138,642.9241706161138
24380,time since birth [min],3,AKS1099,15,,low cdg cell,611.3831775700935,611.3831775700935
24381,time since birth [min],4,AKS1099,20,,low cdg cell,620.6391304347826,620.6391304347826
24382,time since birth [min],5,AKS1099,25,,low cdg cell,607.3636363636364,607.3636363636364
24383,time since birth [min],6,AKS1099,30,,low cdg cell,634.016393442623,634.016393442623
24384,time since birth [min],7,AKS1099,35,,low cdg cell,640.8070866141733,640.8070866141733
24385,time since birth [min],8,AKS1099,40,,low cdg cell,634.0553505535055,634.0553505535055
24386,time since birth [min],9,AKS1099,45,,low cdg cell,660.8629629629629,660.8629629629629
24387,time since birth [min],10,AKS1099,50,,low cdg cell,647.322695035461,647.322695035461
24388,time since birth [min],11,AKS1099,55,,low cdg cell,665.3150684931506,665.3150684931506
24389,time since birth [min],12,AKS1099,60,,low cdg cell,674.5201342281879,674.5201342281879
24390,time since birth [min],13,AKS1099,65,,low cdg cell,687.2475247524752,687.2475247524752
24391,time since birth [min],14,AKS1099,70,,low cdg cell,687.987012987013,687.987012987013
24392,time since birth [min],15,AKS1099,75,,low cdg cell,690.4615384615385,690.4615384615385
24393,time since birth [min],16,AKS1099,80,,low cdg cell,682.5735294117648,682.5735294117648
24394,time since birth [min],0,AKS1099,0,,low cdg cell,654.0370370370371,654.0370370370371
24395,time since birth [min],1,AKS1099,5,,low cdg cell,643.3467336683417,643.3467336683417
24396,time since birth [min],2,AKS1099,10,,low cdg cell,650.1560975609756,650.1560975609756
24397,time since birth [min],3,AKS1099,15,,low cdg cell,635.147465437788,635.147465437788
24398,time since birth [min],4,AKS1099,20,,low cdg cell,634.1615720524018,634.1615720524018
24399,time since birth [min],5,AKS1099,25,,low cdg cell,660.6638655462185,660.6638655462185
24400,time since birth [min],6,AKS1099,30,,low cdg cell,682.4040816326531,682.4040816326531
24401,time since birth [min],7,AKS1099,35,,low cdg cell,688.7786561264822,688.7786561264822
24402,time since birth [min],8,AKS1099,40,,low cdg cell,708.688,708.688
24403,time since birth [min],9,AKS1099,45,,low cdg cell,736.3019607843137,736.3019607843137
24404,time since birth [min],10,AKS1099,50,,low cdg cell,742.5909090909091,742.5909090909091
24405,time since birth [min],11,AKS1099,55,,low cdg cell,744.0036101083033,744.0036101083033
24406,time since birth [min],12,AKS1099,60,,low cdg cell,758.6140350877193,758.6140350877193
24407,time since birth [min],13,AKS1099,65,,low cdg cell,768.6254416961131,768.6254416961131
24408,time since birth [min],14,AKS1099,70,,low cdg cell,781.9375,781.9375
24409,time since birth [min],0,AKS1099,0,,low cdg cell,614.8867313915857,614.8867313915857
24410,time since birth [min],1,AKS1099,5,,low cdg cell,582.525,582.525
24411,time since birth [min],2,AKS1099,10,,low cdg cell,584.1849529780565,584.1849529780565
24412,time since birth [min],3,AKS1099,15,,low cdg cell,567.5195195195195,567.5195195195195
24413,time since birth [min],4,AKS1099,20,,low cdg cell,578.4126506024096,578.4126506024096
24414,time since birth [min],5,AKS1099,25,,low cdg cell,587.3470588235294,587.3470588235294
24415,time since birth [min],6,AKS1099,30,,low cdg cell,582.5028409090909,582.5028409090909
24416,time since birth [min],7,AKS1099,35,,low cdg cell,592.2234636871508,592.2234636871508
24417,time since birth [min],8,AKS1099,40,,low cdg cell,589.3719008264463,589.3719008264463
24418,time since birth [min],9,AKS1099,45,,low cdg cell,608.7994652406417,608.7994652406417
24419,time since birth [min],10,AKS1099,50,,low cdg cell,604.3820512820513,604.3820512820513
24420,time since birth [min],11,AKS1099,55,,low cdg cell,616.14463840399,616.14463840399
24421,time since birth [min],12,AKS1099,60,,low cdg cell,630.4334140435835,630.4334140435835
24422,time since birth [min],13,AKS1099,65,,low cdg cell,635.3554502369668,635.3554502369668
24423,time since birth [min],14,AKS1099,70,,low cdg cell,637.5642201834862,637.5642201834862
24424,time since birth [min],15,AKS1099,75,,low cdg cell,632.2155555555555,632.2155555555555
24425,time since birth [min],16,AKS1099,80,,low cdg cell,616.1556503198294,616.1556503198294
24426,time since birth [min],0,AKS1099,0,,low cdg cell,539.0844155844156,539.0844155844156
24427,time since birth [min],1,AKS1099,5,,low cdg cell,534.4751552795032,534.4751552795032
24428,time since birth [min],2,AKS1099,10,,low cdg cell,520.4579439252336,520.4579439252336
24429,time since birth [min],3,AKS1099,15,,low cdg cell,518.408695652174,518.408695652174
24430,time since birth [min],4,AKS1099,20,,low cdg cell,522.143661971831,522.143661971831
24431,time since birth [min],5,AKS1099,25,,low cdg cell,534.961432506887,534.961432506887
24432,time since birth [min],6,AKS1099,30,,low cdg cell,541.6289473684211,541.6289473684211
24433,time since birth [min],7,AKS1099,35,,low cdg cell,553.937172774869,553.937172774869
24434,time since birth [min],8,AKS1099,40,,low cdg cell,550.2151589242054,550.2151589242054
24435,time since birth [min],9,AKS1099,45,,low cdg cell,564.6830466830467,564.6830466830467
24436,time since birth [min],10,AKS1099,50,,low cdg cell,578.2203389830509,578.2203389830509
24437,time since birth [min],11,AKS1099,55,,low cdg cell,574.5498839907193,574.5498839907193
24438,time since birth [min],12,AKS1099,60,,low cdg cell,574.8423423423424,574.8423423423424
24439,time since birth [min],13,AKS1099,65,,low cdg cell,580.3092105263158,580.3092105263158
24440,time since birth [min],14,AKS1099,70,,low cdg cell,576.5501066098082,576.5501066098082
24441,time since birth [min],15,AKS1099,75,,low cdg cell,583.8172484599589,583.8172484599589
24442,time since birth [min],16,AKS1099,80,,low cdg cell,578.6986027944112,578.6986027944112
24443,time since birth [min],0,AKS1099,0,,low cdg cell,141.00523560209425,141.00523560209425
24444,time since birth [min],1,AKS1099,5,,low cdg cell,141.74871794871794,141.74871794871794
24445,time since birth [min],2,AKS1099,10,,low cdg cell,141.08823529411765,141.08823529411765
24446,time since birth [min],3,AKS1099,15,,low cdg cell,141.9814814814815,141.9814814814815
24447,time since birth [min],4,AKS1099,20,,low cdg cell,139.1659192825112,139.1659192825112
24448,time since birth [min],5,AKS1099,25,,low cdg cell,137.4217391304348,137.4217391304348
24449,time since birth [min],6,AKS1099,30,,low cdg cell,138.400826446281,138.400826446281
24450,time since birth [min],7,AKS1099,35,,low cdg cell,137.436,137.436
24451,time since birth [min],8,AKS1099,40,,low cdg cell,135.22267206477733,135.22267206477733
24452,time since birth [min],9,AKS1099,45,,low cdg cell,135.77142857142857,135.77142857142857
24453,time since birth [min],10,AKS1099,50,,low cdg cell,135.384,135.384
24454,time since birth [min],11,AKS1099,55,,low cdg cell,134.64566929133858,134.64566929133858
24455,time since birth [min],12,AKS1099,60,,low cdg cell,133.76171875,133.76171875
24456,time since birth [min],13,AKS1099,65,,low cdg cell,132.34191176470588,132.34191176470588
24457,time since birth [min],14,AKS1099,70,,low cdg cell,130.7158671586716,130.7158671586716
24458,time since birth [min],15,AKS1099,75,,low cdg cell,132.1899641577061,132.1899641577061
24459,time since birth [min],16,AKS1099,80,,low cdg cell,132.23958333333334,132.23958333333334
24460,time since birth [min],0,AKS1099,0,,low cdg cell,666.3465346534654,666.3465346534654
24461,time since birth [min],1,AKS1099,5,,low cdg cell,653.7761904761904,653.7761904761904
