,uni_par_id,strain,movie_name,replicate,id_colony,id_par,frames,generation,age,cdg_dh,cdg_dl,cdg_norm_dh,cdg_norm_dl,len_dh,len_dl,idc_dh,idc_dl,rel_cdg_hl
11,AKS1105-4-24,AKS1105,AKS1105_TL_01_29,4,7,24,37,2.0,11,614.5379939209727,572.6621621621622,1.1089588135007862,1.0333921713061935,45.59931564331055,31.21078872680664,25,224,0.9318580263986159
12,AKS1105-4-24,AKS1105,AKS1105_TL_01_29,4,7,24,38,2.0,12,616.0948275862069,576.2081447963801,1.1117681831919923,1.0397910412436677,47.79335784912109,32.34463119506836,25,224,0.9352588578837798
13,AKS1105-4-24,AKS1105,AKS1105_TL_01_29,4,7,24,39,2.0,13,611.1270718232045,598.6622222222222,1.1028036657964915,1.0803103375389898,49.2022705078125,32.38306427001953,25,224,0.9796035060862296
14,AKS1105-4-24,AKS1105,AKS1105_TL_01_29,4,7,24,40,2.0,14,605.7546174142481,602.7829787234042,1.0931088532285487,1.0877464103050034,52.009071350097656,33.51032638549805,25,224,0.9950943193738601
0,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,41,3.0,0,616.0265957446809,593.2159090909091,1.0,0.9629712632354823,28.297266006469727,24.34447479248047,26,300,0.9629712632354823
1,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,42,3.0,1,623.3571428571429,589.8315217391304,1.0118997250493715,0.9574773651227108,29.67646026611328,25.751665115356445,26,300,0.9462176354242953
2,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,43,3.0,2,618.885,569.7688172043011,1.0046400663137989,0.9249094456961532,31.063213348388672,26.400474548339844,26,300,0.9206376260602553
3,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,44,3.0,3,612.3087557603686,378.6282722513089,0.9939648060489694,0.6146297495380144,31.90593910217285,27.44051170349121,26,300,0.6183616822221104
4,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,45,3.0,4,640.1336405529954,266.5074626865672,1.0391331234314207,0.43262330640838786,32.19937896728516,28.59688377380371,26,300,0.416330974976316
5,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,46,3.0,5,628.2931034482758,251.02051282051283,1.0199123021446284,0.40748323944856285,32.68653869628906,28.58625602722168,26,300,0.3995277227186341
6,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,47,3.0,6,633.5762711864406,315.70531400966183,1.0284885028714466,0.5124865000804436,33.614768981933594,29.832592010498047,26,300,0.49829093728284557
7,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,48,3.0,7,639.438524590164,412.2367149758454,1.038004737144801,0.6691865543199721,35.10551071166992,31.77286529541016,26,300,0.6446854531325912
8,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,49,3.0,8,648.8774703557312,570.5137614678899,1.0533270395109138,0.9261187185891333,36.64476776123047,32.55628204345703,26,300,0.8792318851124846
9,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,50,3.0,9,657.0037593984962,575.2946428571429,1.06651849763772,0.9338795546021851,37.63109588623047,33.27585983276367,26,300,0.8756337153745358
10,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,51,3.0,10,661.6520146520146,569.7467248908297,1.074064040777622,0.9248735830992719,39.84469223022461,34.654972076416016,26,300,0.861097241864334
11,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,52,3.0,11,663.4055944055945,556.436974789916,1.0769106382552196,0.9032677787511264,41.10662460327149,36.0362548828125,26,300,0.8387583395169869
12,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,53,3.0,12,672.5738255033557,558.4957264957264,1.0917934877313502,0.9066097638537691,43.31624603271485,36.06244659423828,26,300,0.8303857588834164
13,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,54,3.0,13,657.3993610223642,582.7574468085106,1.0671606803398968,0.9459939730427499,45.86621475219727,36.06244659423828,26,300,0.8864587971339473
14,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,55,3.0,14,657.2420382165606,597.5404255319149,1.066905297200775,0.9699912790446669,48.07663345336914,37.48311614990234,26,300,0.9091634295842561
15,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,56,3.0,15,644.9908814589666,618.5204918032787,1.0470179143471432,1.0040483577751753,49.68944549560547,38.20467376708984,26,300,0.9589600559998429
16,AKS1105-4-25,AKS1105,AKS1105_TL_01_29,4,7,25,57,3.0,16,656.667638483965,628.9087301587301,1.0659728703598508,1.0209116530082223,51.24251556396485,38.890872955322266,26,300,0.9577276133337083
0,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,24,2.0,0,652.6079295154185,626.2,1.0,0.9595347706929839,27.89044189453125,25.45584487915039,30,212,0.9595347706929838
1,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,25,2.0,1,639.9785407725321,645.6162790697674,0.9806478159830757,0.9892865989985096,28.847946166992188,27.0,30,212,1.0088092614643451
2,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,26,2.0,2,612.3823529411765,503.2513966480447,0.9383618023089134,0.7711389547805899,29.27376747131348,28.08319854736328,30,212,0.8217927806557571
3,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,27,2.0,3,666.2672064777328,281.4583333333333,1.020930295732779,0.431282429470823,29.809654235839844,29.09295654296875,30,212,0.42244062231620566
4,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,28,2.0,4,680.7551020408164,243.01507537688445,1.0431302950092838,0.37237530282129827,30.580894470214844,30.462474822998047,30,212,0.35697870592281494
5,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,29,2.0,5,690.6549019607843,277.7268292682927,1.0582998929749703,0.4255645950770372,31.75390625,31.568212509155277,30,212,0.40212098470570495
6,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,30,2.0,6,710.3618677042801,304.5251141552511,1.0884971444213767,0.46662797122518934,32.89067077636719,32.005496978759766,30,212,0.4286901197827574
7,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,31,2.0,7,718.0037453183521,361.89302325581394,1.100206897350285,0.554533598028039,33.23946762084961,32.51622772216797,30,212,0.50402665113586
8,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,32,2.0,8,739.0036101083033,495.5486725663717,1.1323852755773842,0.7593359659824113,34.53911209106445,33.40728759765625,30,212,0.6705632635458268
9,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,33,2.0,9,754.5331010452961,606.1223628691984,1.1561813256016675,0.9287695344420085,35.93398666381836,34.65647888183594,30,212,0.803307849621844
10,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,34,2.0,10,783.25,610.4040816326531,1.2001846201617368,0.9353304702961499,36.76339721679688,35.839202880859375,30,212,0.7793221597608082
11,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,35,2.0,11,797.3466666666667,605.3983739837398,1.2217851340830646,0.9276601564330773,38.07887268066406,36.7104377746582,30,212,0.7592662003775937
12,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,36,2.0,12,781.9554140127389,595.4268292682926,1.1982009084587202,0.9123806229421935,39.54854202270508,37.57474136352539,30,212,0.7614587975198706
13,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,37,2.0,13,786.2163009404388,589.9770992366413,1.2047299234078088,0.9040299275473368,40.85297393798828,39.39543151855469,30,212,0.7504004922448638
14,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,38,2.0,14,786.6951219512196,592.0769230769231,1.2054636273502912,0.9072475161565359,41.96714782714844,40.30129623413086,30,212,0.7526129329598612
15,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,39,2.0,15,779.7777777777778,595.025,1.1948640868596048,0.9117648944931215,43.459869384765625,41.43662643432617,30,212,0.763069962952408
16,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,40,2.0,16,773.8202898550725,609.6539792387543,1.1857353471473413,0.9341810782033267,44.55862808227539,42.37452697753906,30,212,0.7878495656309755
17,AKS1105-4-29,AKS1105,AKS1105_TL_01_29,4,8,29,41,2.0,17,761.9314285714286,599.0769230769231,1.1675178834207334,0.9179737112936341,46.23216247558594,44.25992202758789,30,212,0.7862609424054774
0,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,28,3.0,0,535.9588477366256,551.9426229508197,1.0,1.0298227658367693,32.03096008300781,34.435447692871094,36,236,1.0298227658367693
1,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,29,3.0,1,533.1936758893281,493.0944206008584,0.9948407011863414,0.9200229134815383,31.571998596191406,34.47735595703125,36,236,0.924794203116556
2,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,30,3.0,2,556.0944881889764,302.7631578947368,1.0375693778307502,0.5649000089714296,32.7022590637207,33.28628158569336,36,236,0.5444455291774974
3,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,31,3.0,3,576.5423076923076,255.48917748917748,1.0757212239840197,0.47669551229188195,32.893699645996094,33.83427810668945,36,236,0.443140380298905
4,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,32,3.0,4,578.0369003690037,414.675,1.0785098572587715,0.7737067906448194,35.05882263183594,34.66876220703125,36,236,0.7173849969358052
5,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,33,3.0,5,573.1111111111111,537.2326530612245,1.0693192463029222,1.0023766849450817,35.824440002441406,35.50495529174805,36,236,0.9373970293817412
6,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,34,3.0,6,588.0484429065745,537.1484375,1.0971895424246194,1.002219554296749,36.70326614379883,37.18672180175781,36,236,0.9134424960722817
7,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,35,3.0,7,604.3728813559322,589.4834710743802,1.1276479227989644,1.0998670393516052,38.01315689086914,36.984031677246094,36,236,0.9753638676703243
8,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,36,3.0,8,611.0876623376623,620.8714859437752,1.1401764611561291,1.158431264948305,38.411766052246094,38.314453125,36,236,1.016010507508343
9,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,37,3.0,9,628.4539682539682,626.7027027027027,1.1725787733665618,1.169311236019877,38.862586975097656,39.01921844482422,36,236,0.9972133749809375
10,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,38,3.0,10,629.1114551083591,621.8888888888889,1.1738055221312615,1.1603295505152105,40.70611572265625,40.75822067260742,36,236,0.9885194170908458
11,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,39,3.0,11,636.5808383233533,625.1384615384616,1.1877420085733414,1.166392651559807,41.177696228027344,41.3029670715332,36,236,0.9820252572869942
12,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,40,3.0,12,638.6829971181556,618.1309090909091,1.1916642477595771,1.1533178558415431,42.18307495117188,43.26012802124024,36,236,0.9678211442609542
13,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,41,3.0,13,638.9408450704225,630.0177304964539,1.1921453443089778,1.1754964642472878,43.818790435791016,44.09391403198242,36,236,0.986034521594898
14,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,42,3.0,14,634.8653846153846,632.0570469798657,1.1845412894972163,1.1793014513130373,44.78271484375,45.14144515991211,36,236,0.9955764832930365
15,AKS1105-4-35,AKS1105,AKS1105_TL_01_29,4,9,35,43,3.0,15,603.3456464379947,638.9375,1.1257312925907392,1.1921391030267663,47.40385437011719,48.15977096557617,36,236,1.0589908185666557
0,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,49,4.0,0,580.4705882352941,664.720207253886,1.0,1.145140203011356,34.75221633911133,28.134132385253903,42,348,1.145140203011356
1,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,50,4.0,1,592.8122866894198,549.2916666666666,1.0212615396960008,0.9462868193487366,35.71373748779297,28.734792709350582,42,348,0.9265861706986616
2,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,51,4.0,2,616.2457912457912,343.9073170731708,1.0616313793249341,0.592462949963914,37.36056518554688,30.06917381286621,42,348,0.5580684232795069
3,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,52,4.0,3,631.6445993031359,297.85849056603774,1.088159524539249,0.5131327867473289,37.107948303222656,30.413244247436523,42,348,0.47156025856098693
4,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,53,4.0,4,637.7112676056338,267.7578475336323,1.0986108177235279,0.4612771998451306,37.57820129394531,32.157127380371094,42,348,0.41987316382061496
5,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,54,4.0,5,659.8892857142857,422.9434782608696,1.136817780415774,0.7286217197441004,37.3626708984375,33.611297607421875,42,348,0.6409309673865393
6,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,55,4.0,6,685.4910394265233,671.8728813559322,1.1809229499646225,1.1574624020116384,38.306827545166016,33.615264892578125,42,348,0.980133718331338
7,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,56,4.0,7,702.0465949820789,661.2827868852459,1.2094438705609385,1.1392184208602736,39.05120849609375,34.124656677246094,42,348,0.9419357512903063
8,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,57,4.0,8,708.3214285714286,651.792828685259,1.2202537784469278,1.1228696886551888,40.25855255126953,34.97769927978516,42,348,0.9201935765233323
9,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,58,4.0,9,732.4436860068259,673.4375,1.2618101603279328,1.1601578334008917,40.997406005859375,35.591941833496094,42,348,0.919439286413241
10,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,59,4.0,10,743.4145454545454,693.6091954022988,1.2807101006006558,1.1949084233724239,40.485260009765625,36.19999313354492,42,348,0.9330046064382637
11,AKS1105-4-41,AKS1105,AKS1105_TL_01_29,4,10,41,60,4.0,11,764.3176895306859,700.3371212121212,1.3167207865850892,1.2064988914274484,40.99985885620117,37.501747131347656,42,348,0.9162906090033706
0,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,25,2.0,0,557.3423913043479,512.5845070422536,1.0,0.9196940965546376,27.45808219909668,21.466251373291016,84,218,0.9196940965546376
1,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,26,2.0,1,554.7826086956521,523.9635036496351,0.9954071632651069,0.940110624679748,27.2934513092041,21.913463592529297,84,218,0.944448321625518
2,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,27,2.0,2,554.8564356435644,521.1891891891892,0.9955396257317417,0.9351328686293727,28.39242172241211,22.337617874145508,84,218,0.9393225989794541
3,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,28,2.0,3,571.3009708737864,373.7875,1.0250448912324275,0.6706604518727267,28.0,23.75114250183105,84,218,0.6542742250696759
4,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,29,2.0,4,595.2975609756097,225.0443037974684,1.0681002742002728,0.4037810640435898,30.16876983642578,24.349536895751957,84,218,0.3780366635950131
5,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,30,2.0,5,618.7268292682927,257.6503067484663,1.11013775180511,0.4622837070503241,30.547014236450195,24.29450225830078,84,218,0.4164201301132584
6,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,31,2.0,6,623.1848341232228,314.72189349112426,1.1181364343465494,0.5646832152038191,31.778335571289062,24.510374069213867,84,218,0.5050217467726342
7,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,32,2.0,7,647.2268518518518,425.71590909090907,1.1612733248894767,0.7638319204369266,31.599998474121094,24.49544906616211,84,218,0.6577537811863746
8,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,33,2.0,8,657.5433789954338,565.3879781420765,1.1797835392649494,1.0144356269382264,33.52579116821289,26.0,84,218,0.859848941078004
9,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,34,2.0,9,668.1158798283262,547.8378378378378,1.198753029111486,0.9829466525159398,34.775657653808594,27.280033111572266,84,218,0.8199742804775212
10,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,35,2.0,10,690.4765957446808,561.3597883597884,1.2388732788273276,1.0072081311562153,35.7314338684082,27.65237808227539,84,218,0.8130033542329705
11,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,36,2.0,11,693.8645418326694,526.9108910891089,1.2449520306697268,0.9453989133250386,36.96699905395508,29.09295082092285,84,218,0.7593858157060538
12,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,37,2.0,12,701.0227272727273,528.8591549295775,1.257795456096789,0.948894545221814,39.193336486816406,30.410520553588867,84,218,0.7544108548193033
13,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,38,2.0,13,713.1933085501859,532.3484162895927,1.279632268561342,0.9551550798849845,40.47715377807617,31.30494880676269,84,218,0.7464293479867002
14,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,39,2.0,14,705.7809187279152,521.0723404255319,1.2663327422056965,0.9349232151641415,43.05962371826172,32.64659118652344,84,218,0.7382919070193934
15,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,40,2.0,15,711.1627118644068,535.5857740585774,1.275988912668339,0.9609636417663234,43.80387496948242,32.64659118652344,84,218,0.7531128462211815
16,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,41,2.0,16,694.9022801302932,529.8979591836735,1.2468139710385462,0.9507583981608753,46.87114334106445,34.480648040771484,84,218,0.7625503244633451
17,AKS1105-4-83,AKS1105,AKS1105_TL_01_29,4,20,83,42,2.0,17,699.704318936877,543.7550200803213,1.2554299293462312,0.9756211416249388,48.25970458984375,34.97993087768555,84,218,0.7771211429800757
0,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,36,2.0,0,654.2608695652174,736.8130081300814,1.0,1.1261761820170038,29.204330444335938,24.309236526489254,11,273,1.1261761820170038
1,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,37,2.0,1,648.4428571428572,710.2867647058823,0.9911075036075037,1.085632349032117,29.998693466186523,26.0,11,273,1.0953729490298023
2,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,38,2.0,2,646.0958904109589,706.1438848920864,0.9875203003357292,1.079300196206671,31.21359062194824,25.17839241027832,11,273,1.0929397561141165
3,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,39,2.0,3,631.1702127659574,648.8391608391609,0.9647072629995362,0.9917132309476807,32.42470932006836,25.47389030456543,11,273,1.0279939511019909
4,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,40,2.0,4,629.1510204081633,387.63698630136986,0.9616210439518711,0.5924807738524394,33.611297607421875,26.457950592041016,11,273,0.6161270882941419
5,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,41,2.0,5,650.7926829268292,322.4423076923077,0.9946990767754567,0.49283446816341553,34.103355407714844,27.652374267578125,11,273,0.4954608681864374
6,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,42,2.0,6,667.8235294117648,433.2075471698113,1.0207297432529632,0.6621327475349322,34.96629333496094,28.634822845458984,11,273,0.6486856603441197
7,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,43,2.0,7,677.3598484848485,489.3391812865497,1.035305456881414,0.7479267124927328,36.83831787109375,29.83188247680664,11,273,0.7224212984887243
8,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,44,2.0,8,687.0361010830325,627.2857142857143,1.050095050831323,0.9587700311384523,37.70655822753906,31.99765968322754,11,273,0.9130316635426746
9,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,45,2.0,9,694.596551724138,696.3588235294118,1.0616507635337038,1.0643442943365544,39.44099807739258,32.279727935791016,11,273,1.0025371156837728
10,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,46,2.0,10,705.8131147540984,732.3825136612022,1.0787946331302674,1.119404426781476,41.59323501586914,34.47749328613281,11,273,1.0376436741563813
11,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,47,2.0,11,711.8359133126935,707.5573770491803,1.0880001333195075,1.081460637435616,41.56622314453125,35.10127639770508,11,273,0.9939894346667592
12,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,48,2.0,12,721.4716417910448,702.5482233502538,1.1027277884897682,1.0738044349452311,43.80387496948242,37.64303588867188,11,273,0.9737710848983422
13,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,49,2.0,13,723.5920679886685,701.4381443298969,1.105968737622234,1.072107743194287,45.60574722290039,37.3630256652832,11,273,0.9693834072554834
14,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,50,2.0,14,732.8595041322315,703.1138613861386,1.1201334792026398,1.0746689800559004,47.32872772216797,39.52190399169922,11,273,0.9594115344368576
15,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,51,2.0,15,725.2278820375335,676.9070796460177,1.1084689850387608,1.0346134258279112,48.32633209228516,40.99315643310547,11,273,0.9333715600457084
16,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,52,2.0,16,711.6467532467533,659.4334763948498,1.0877110130698648,1.0079060311723516,49.23769760131836,41.76312255859375,11,273,0.9266303448815154
17,AKS1105-4-10,AKS1105,AKS1105_TL_01_29,4,3,10,53,2.0,17,723.5421994884911,648.7420634920635,1.1058925164962317,0.9915648232534198,50.92732238769531,42.57844161987305,11,273,0.8966195253721102
0,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,54,3.0,0,233.75,246.4418604651163,1.0,1.0542967292625296,26.06743812561035,27.280027389526367,17,253,1.0542967292625296
1,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,55,3.0,1,272.3979591836735,289.0324324324324,1.1653388628178545,1.2365023847376788,26.0,28.689985275268555,17,253,1.0610668057081243
2,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,56,3.0,2,319.7208121827411,359.331550802139,1.367789570835256,1.5372472761588836,27.257614135742188,30.16769790649414,17,253,1.1238916489326252
3,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,57,3.0,3,324.9842105263158,437.5291005291005,1.3903067830002815,1.8717822482528363,27.19693374633789,32.52690887451172,17,253,1.3463087939580722
4,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,58,3.0,4,338.42931937172773,482.4188481675393,1.4478259652266428,2.0638239493798474,28.415197372436523,34.02525329589844,17,253,1.4254641089108913
5,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,59,3.0,5,430.5578947368421,542.9899497487437,1.8419589079651,2.3229516566791175,28.43717765808105,34.799991607666016,17,253,1.2611310961575104
6,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,60,3.0,6,513.8860103626943,556.3062200956938,2.198442825081045,2.379919658163396,28.58026123046875,36.39771270751953,17,253,1.0825478975445544
7,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,61,3.0,7,555.9521531100479,552.4265402843602,2.378404933091114,2.3633220974731985,30.388507843017575,37.63787841796875,17,253,0.9936584240101146
8,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,62,3.0,8,577.2957746478874,546.6205357142857,2.4697145439481814,2.338483575248281,31.334407806396484,38.41810607910156,17,253,0.9468639122600342
9,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,63,3.0,9,600.7647058823529,551.5175438596491,2.5701163888015097,2.3594333427150764,32.38306427001953,39.824310302734375,17,253,0.9180258734567743
10,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,64,3.0,10,614.2763157894736,553.9446808510638,2.6279200675485503,2.369816816475139,34.578277587890625,41.20816421508789,17,253,0.9017842078757814
11,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,65,3.0,11,620.8189300411523,500.8215767634855,2.6559098611386194,2.142552200057692,34.87686538696289,42.20000457763672,17,253,0.8067111882852662
12,AKS1106-0-16,AKS1106,AKS1106_TL_01_31,0,3,16,66,3.0,12,600.1025641025641,375.2742616033755,2.5672836966954615,1.605451386538505,36.8555793762207,43.011627197265625,17,253,0.625350205201318
0,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,15,2.0,0,437.0441696113074,385.6272727272727,1.0,0.8823530881792494,55.15368270874024,30.85053253173828,99,6,0.8823530881792494
1,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,16,2.0,1,385.4370860927152,353.3047210300429,0.8819179224733972,0.8083959141801627,57.0,30.51766395568848,99,6,0.916633956040901
2,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,17,2.0,2,330.5548489666137,259.8457711442786,0.7563419717064256,0.5945526544270727,58.500030517578125,30.66805458068848,99,6,0.7860897274888358
3,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,18,2.0,3,327.7854938271605,222.55392156862743,0.7500054150560619,0.5092252386447793,60.34282684326172,31.320741653442383,99,6,0.6789620827027169
4,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,19,2.0,4,335.81409295352324,219.7830188679245,0.7683756386732837,0.5028851410222273,61.59756088256836,32.01388168334961,99,6,0.65447824698156
5,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,20,2.0,5,302.7032640949555,226.2621359223301,0.6926148090802121,0.5177099974209932,63.50376510620117,32.9794921875,99,6,0.7474717413399068
6,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,21,2.0,6,285.8957415565345,247.1152073732719,0.654157546160153,0.5654238737312248,66.47990417480469,33.24112319946289,99,6,0.8643542783389309
7,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,22,2.0,7,340.15242165242165,322.26363636363635,0.7783021609805296,0.7373708626527313,67.8852767944336,34.20205307006836,99,6,0.9474095018877607
8,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,23,2.0,8,395.5359116022099,364.2597402597403,0.905025027456576,0.8334620745168637,69.04318237304688,35.16766357421875,99,6,0.9209271006119817
9,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,24,2.0,9,448.6302294197031,339.13675213675214,1.0265100431809902,0.7759782093383585,70.17416381835938,36.38034439086914,99,6,0.7559382535934344
10,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,25,2.0,10,468.3510362694301,272.7489539748954,1.071633186837765,0.6240764044912652,70.02964782714844,37.34260177612305,99,6,0.5823600949993203
11,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,26,2.0,11,453.1560549313358,236.188,1.0368655766174797,0.5404213496545619,70.13469696044922,39.04547500610352,99,6,0.5212067618423155
12,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,27,2.0,12,400.6498194945849,256.23015873015873,0.9167261511597549,0.5862797779868368,69.36518096923828,40.0136947631836,99,6,0.6395364387119657
13,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,28,2.0,13,418.3057471264368,331.7794676806084,0.9571246482900437,0.7591440196437858,68.46820831298828,41.58662414550781,99,6,0.7931506319475093
